repr_type,pair,metric,category,n_items,mean,std
pre_lmhead_contextual,en_50m__vs__en_fr_a,axis_abs_projection_diff,values_norms,9,2.009136372142368,0.6498284954864179
pre_lmhead_contextual,en_50m__vs__en_fr_b,axis_abs_projection_diff,food_cuisine,4,3.4641155004501343,0.7083700419704796
pre_lmhead_contextual,en_50m__vs__en_fr_b,axis_abs_projection_diff,other_axis,32,2.5830295458436012,1.1514953975893143
pre_lmhead_contextual,en_50m__vs__en_fr_b,axis_abs_projection_diff,religion_ritual,2,2.2788520455360413,0.5726923047966953
pre_lmhead_contextual,en_50m__vs__en_fr_b,axis_abs_projection_diff,space_society,3,2.709655443827311,1.3582202313775984
pre_lmhead_contextual,en_50m__vs__en_fr_b,axis_abs_projection_diff,values_norms,9,2.027563465966119,0.705068765840176
pre_lmhead_contextual,en_50m__vs__en_ind_a,axis_abs_projection_diff,food_cuisine,4,3.0778645277023315,0.809631282895558
pre_lmhead_contextual,en_50m__vs__en_ind_a,axis_abs_projection_diff,other_axis,32,2.3533203341066837,0.9728120530237914
pre_lmhead_contextual,en_50m__vs__en_ind_a,axis_abs_projection_diff,religion_ritual,2,2.953978419303894,1.6056035815728231
pre_lmhead_contextual,en_50m__vs__en_ind_a,axis_abs_projection_diff,space_society,3,2.4965463479359946,0.3820369083508744
pre_lmhead_contextual,en_50m__vs__en_ind_a,axis_abs_projection_diff,values_norms,9,1.7179271512561374,0.46183993583959476
pre_lmhead_contextual,en_50m__vs__en_ind_b,axis_abs_projection_diff,food_cuisine,4,1.8939720392227173,0.504943108837331
pre_lmhead_contextual,en_50m__vs__en_ind_b,axis_abs_projection_diff,other_axis,32,2.862749982625246,1.482931974860493
pre_lmhead_contextual,en_50m__vs__en_ind_b,axis_abs_projection_diff,religion_ritual,2,2.1434487104415894,0.7837899374790265
pre_lmhead_contextual,en_50m__vs__en_ind_b,axis_abs_projection_diff,space_society,3,2.42656139532725,1.1386260964315056
pre_lmhead_contextual,en_50m__vs__en_ind_b,axis_abs_projection_diff,values_norms,9,1.8267322248882718,0.46721473222591614
pre_lmhead_contextual,en_50m__vs__en_nld_a,axis_abs_projection_diff,food_cuisine,4,2.8095636069774628,1.7419248319707776
pre_lmhead_contextual,en_50m__vs__en_nld_a,axis_abs_projection_diff,other_axis,32,2.395332831889391,1.0963443148216208
pre_lmhead_contextual,en_50m__vs__en_nld_a,axis_abs_projection_diff,religion_ritual,2,2.5429495573043823,1.1618421109999246
pre_lmhead_contextual,en_50m__vs__en_nld_a,axis_abs_projection_diff,space_society,3,2.046099384625753,0.8670184203727863
pre_lmhead_contextual,en_50m__vs__en_nld_a,axis_abs_projection_diff,values_norms,9,2.1379492150412664,1.0711342367999588
pre_lmhead_contextual,en_50m__vs__en_nld_b,axis_abs_projection_diff,food_cuisine,4,2.6587142646312714,0.9928645053033202
pre_lmhead_contextual,en_50m__vs__en_nld_b,axis_abs_projection_diff,other_axis,32,2.528462553396821,1.2945027947859609
pre_lmhead_contextual,en_50m__vs__en_nld_b,axis_abs_projection_diff,religion_ritual,2,2.3534271717071533,1.4342316295418294
pre_lmhead_contextual,en_50m__vs__en_nld_b,axis_abs_projection_diff,space_society,3,1.3305909633636475,0.2679211145664643
pre_lmhead_contextual,en_50m__vs__en_nld_b,axis_abs_projection_diff,values_norms,9,2.3504428995980158,0.6295706727814991
pre_lmhead_contextual,en_50m__vs__en_ukr_a,axis_abs_projection_diff,food_cuisine,4,4.33666405081749,3.0619725472774575
pre_lmhead_contextual,en_50m__vs__en_ukr_a,axis_abs_projection_diff,other_axis,32,2.9705024361610413,1.7065438229675671
pre_lmhead_contextual,en_50m__vs__en_ukr_a,axis_abs_projection_diff,religion_ritual,2,1.7914337515830994,0.8326538978244957
pre_lmhead_contextual,en_50m__vs__en_ukr_a,axis_abs_projection_diff,space_society,3,1.6716347932815552,0.3897745760392279
pre_lmhead_contextual,en_50m__vs__en_ukr_a,axis_abs_projection_diff,values_norms,9,2.1373055511050754,0.9176330771537061
pre_lmhead_contextual,en_50m__vs__en_ukr_b,axis_abs_projection_diff,food_cuisine,4,2.679493248462677,0.50213232384045
pre_lmhead_contextual,en_50m__vs__en_ukr_b,axis_abs_projection_diff,other_axis,32,2.3917991034686565,1.0063485374949195
pre_lmhead_contextual,en_50m__vs__en_ukr_b,axis_abs_projection_diff,religion_ritual,2,1.2477343082427979,0.26925564747402864
pre_lmhead_contextual,en_50m__vs__en_ukr_b,axis_abs_projection_diff,space_society,3,1.8827671607335408,0.305253431950946
pre_lmhead_contextual,en_50m__vs__en_ukr_b,axis_abs_projection_diff,values_norms,9,2.130999286969503,0.8984837629331109
pre_lmhead_contextual,en_50m__vs__en_zh_a,axis_abs_projection_diff,food_cuisine,4,2.4955140948295593,0.5500332805391523
pre_lmhead_contextual,en_50m__vs__en_zh_a,axis_abs_projection_diff,other_axis,32,2.427061203867197,0.8198304122063248
pre_lmhead_contextual,en_50m__vs__en_zh_a,axis_abs_projection_diff,religion_ritual,2,2.0527827739715576,0.7540721945939949
pre_lmhead_contextual,en_50m__vs__en_zh_a,axis_abs_projection_diff,space_society,3,2.7172701358795166,1.0212904425683877
pre_lmhead_contextual,en_50m__vs__en_zh_a,axis_abs_projection_diff,values_norms,9,2.20038202073839,1.1285253457128819
pre_lmhead_contextual,en_50m__vs__en_zh_b,axis_abs_projection_diff,food_cuisine,4,2.3489103615283966,1.1589462750247068
pre_lmhead_contextual,en_50m__vs__en_zh_b,axis_abs_projection_diff,other_axis,32,2.265700835734606,0.7546975396160386
pre_lmhead_contextual,en_50m__vs__en_zh_b,axis_abs_projection_diff,religion_ritual,2,3.04886257648468,1.0572872437871914
pre_lmhead_contextual,en_50m__vs__en_zh_b,axis_abs_projection_diff,space_society,3,2.4114980697631836,0.4239136037497791
pre_lmhead_contextual,en_50m__vs__en_zh_b,axis_abs_projection_diff,values_norms,9,2.0402175320519342,0.4068008887477451
